Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 23:29:50,27.9,2.98,32,294,41.72
2024-09-04 23:29:52,30.8,2.98,32,294,41.40
2024-09-04 23:29:53,29.7,2.98,33,294,41.26
2024-09-04 23:29:54,27.4,2.98,33,294,41.89
2024-09-04 23:29:56,27.9,2.98,32,294,42.00
2024-09-04 23:29:57,27.4,2.98,32,294,41.55
2024-09-04 23:29:59,27,2.98,31,294,41.40
2024-09-04 23:30:00,30.2,2.98,25,294,41.28
2024-09-04 23:30:01,26.2,2.98,33,294,42.14
2024-09-04 23:30:03,27.4,2.97,27,294,41.68
2024-09-04 23:30:04,29.5,2.98,32,294,42.56
2024-09-04 23:30:05,27.9,2.98,33,294,41.54
2024-09-04 23:30:07,28.6,2.98,30,294,41.54
2024-09-04 23:30:08,27.4,2.99,33,294,42.18
2024-09-04 23:30:10,26.2,2.99,31,294,41.86
2024-09-04 23:30:11,25,2.97,29,294,41.85
2024-09-04 23:30:12,27.4,2.97,32,294,41.57
2024-09-04 23:30:14,27.4,2.98,32,294,41.80
2024-09-04 23:30:15,27.4,2.98,32,294,41.61
2024-09-04 23:30:16,26.2,2.99,32,294,41.31
2024-09-04 23:30:18,27.4,2.99,32,294,41.38
2024-09-04 23:30:19,40.6,2.97,32,294,42.59
2024-09-04 23:30:21,45.9,3.01,32,294,41.40
2024-09-04 23:30:22,29,2.98,32,294,41.55
2024-09-04 23:30:23,26.7,2.98,27,294,41.97
2024-09-04 23:30:25,27.4,2.98,34,294,42.49
2024-09-04 23:30:26,28.6,2.98,27,294,42.23
2024-09-04 23:30:27,27,2.98,32,294,42.05
2024-09-04 23:30:29,29,2.99,31,294,40.92
2024-09-04 23:30:30,29.7,2.99,31,294,41.61
2024-09-04 23:30:32,27.4,2.99,29,294,42.31
2024-09-04 23:30:33,55,3.81,22,467,28.39
2024-09-04 23:30:34,53.2,2.60,24,294,36.41
2024-09-04 23:30:36,30,2.61,22,294,35.96
2024-09-04 23:30:37,31.2,2.62,24,294,36.38
2024-09-04 23:30:38,32.8,2.62,22,294,36.35
2024-09-04 23:30:40,29.5,2.62,25,294,36.44
2024-09-04 23:30:41,33.8,2.62,22,294,36.16
2024-09-04 23:30:43,29.5,2.62,24,294,36.36
2024-09-04 23:30:44,31.7,2.62,24,294,36.21
2024-09-04 23:30:45,32.8,2.62,24,294,36.37
2024-09-04 23:30:47,29.5,2.62,23,294,36.24
2024-09-04 23:30:48,27.9,2.62,24,294,36.26
2024-09-04 23:30:49,30.6,2.63,21,294,36.17
2024-09-04 23:30:51,34.4,2.63,26,294,36.45
2024-09-04 23:30:52,29.5,2.63,22,294,36.16
2024-09-04 23:30:54,30.2,2.61,24,294,36.36
2024-09-04 23:30:55,32.8,2.61,25,294,36.35
2024-09-04 23:30:56,32.3,2.61,24,294,36.32
2024-09-04 23:30:58,29,2.62,23,294,36.33
2024-09-04 23:30:59,30.2,2.63,24,294,36.25
2024-09-04 23:31:00,30.6,2.63,22,294,36.31
2024-09-04 23:31:02,29.5,2.64,25,294,36.41
2024-09-04 23:31:03,27.9,2.64,26,294,36.28
2024-09-04 23:31:05,30.2,2.64,24,294,36.41
2024-09-04 23:31:06,30.6,2.62,22,294,36.08
2024-09-04 23:31:07,29.5,2.63,25,294,36.36
2024-09-04 23:31:09,29.5,2.63,23,294,36.29
2024-09-04 23:31:10,30.6,2.63,24,294,36.49
2024-09-04 23:31:11,30.2,2.64,22,294,36.29
2024-09-04 23:31:13,30.6,2.64,24,294,36.37
2024-09-04 23:31:14,29.5,2.64,24,294,36.16
2024-09-04 23:31:16,29,2.64,26,294,36.38
2024-09-04 23:31:17,29.5,2.64,23,294,36.23
2024-09-04 23:31:18,32.3,2.64,24,294,36.32
2024-09-04 23:31:20,29,2.64,21,294,35.98
2024-09-04 23:31:21,31.7,2.64,25,294,36.33
2024-09-04 23:31:23,33.3,2.64,25,294,36.33
2024-09-04 23:31:24,31.7,2.64,24,294,36.50
2024-09-04 23:31:25,30.2,2.64,26,294,36.16
2024-09-04 23:31:27,28.3,2.62,24,294,36.39
2024-09-04 23:31:28,50,2.65,15,174,32.28
2024-09-04 23:31:29,33.3,2.89,0,174,25.91
2024-09-04 23:31:31,28.1,3.08,0,174,25.80
2024-09-04 23:31:32,25,3.27,0,174,25.84
2024-09-04 23:31:34,24.2,3.37,0,174,25.83
2024-09-04 23:31:35,26.2,3.96,1,447,26.04
2024-09-04 23:31:36,31.2,4.21,33,451,39.40
2024-09-04 23:31:38,29,4.22,33,451,39.30
2024-09-04 23:31:39,28.6,4.24,32,451,38.60
2024-09-04 23:31:40,27.9,4.24,33,451,39.38
2024-09-04 23:31:42,29.7,4.24,34,451,39.54
2024-09-04 23:31:43,26.2,4.23,34,451,39.04
2024-09-04 23:31:45,29.5,4.23,32,451,39.57
2024-09-04 23:31:46,26.7,4.23,32,451,39.77
2024-09-04 23:31:47,29,4.23,33,451,39.42
2024-09-04 23:31:49,27.9,4.23,31,451,39.19
2024-09-04 23:31:50,28.6,4.23,30,451,39.35
2024-09-04 23:31:51,28.6,4.22,32,451,39.24
2024-09-04 23:31:53,29,4.21,34,451,39.46
2024-09-04 23:31:54,100,2.94,0,174,30.92
2024-09-04 23:31:56,26.2,3.06,0,174,18.64
2024-09-04 23:31:57,28.6,3.24,0,174,15.06
2024-09-04 23:31:58,26.2,3.35,0,174,12.00
2024-09-04 23:32:00,27.4,3.97,1,399,26.14
2024-09-04 23:32:01,29,4.16,11,403,29.83
2024-09-04 23:32:02,29,4.18,10,403,29.93
2024-09-04 23:32:04,28.6,4.18,10,403,29.93
2024-09-04 23:32:05,27.4,4.16,11,403,29.84
2024-09-04 23:32:07,28.6,4.17,11,403,29.74
2024-09-04 23:32:08,29.5,4.19,11,403,29.73
2024-09-04 23:32:09,27.4,4.17,11,403,29.75
2024-09-04 23:32:11,25.8,4.18,11,403,29.86
2024-09-04 23:32:12,28.6,4.18,11,403,29.72
2024-09-04 23:32:13,28.6,4.17,11,403,29.83
2024-09-04 23:32:15,28.6,4.17,10,403,29.73
2024-09-04 23:32:16,27.4,4.16,11,403,29.78
2024-09-04 23:32:18,26.2,4.16,10,403,29.75
2024-09-04 23:32:19,27.9,4.16,11,403,29.84
2024-09-04 23:32:20,27.4,4.16,11,403,29.82
2024-09-04 23:32:22,27.4,4.16,11,403,29.81
2024-09-04 23:32:23,32.3,4.17,10,403,29.77
2024-09-04 23:32:24,47.6,4.15,10,403,29.53
2024-09-04 23:32:26,27.9,4.10,11,403,29.70
2024-09-04 23:32:27,26.2,4.10,11,403,29.69
2024-09-04 23:32:29,29,4.11,11,403,29.84
2024-09-04 23:32:30,6.3,2.90,0,174,28.20
2024-09-04 23:32:31,25.4,3.02,0,174,25.99
2024-09-04 23:32:33,25.8,3.22,0,174,15.92
