Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-05 01:02:17,29,2.87,46,958,76.05
2024-09-05 01:02:19,27.4,2.87,45,958,74.92
2024-09-05 01:02:20,31.2,2.87,44,958,75.58
2024-09-05 01:02:22,30.6,2.87,48,958,78.03
2024-09-05 01:02:23,29.5,2.87,45,958,77.65
2024-09-05 01:02:24,26.2,2.87,46,958,80.46
2024-09-05 01:02:26,25,2.87,39,958,74.85
2024-09-05 01:02:27,28.6,2.87,47,958,80.83
2024-09-05 01:02:29,28.6,2.87,46,958,79.94
2024-09-05 01:02:30,28.1,2.87,44,958,77.72
2024-09-05 01:02:31,27.4,2.87,46,958,78.92
2024-09-05 01:02:33,27.4,2.87,46,958,81.14
2024-09-05 01:02:34,28.6,2.87,46,958,80.73
2024-09-05 01:02:35,27.9,2.87,47,958,79.05
2024-09-05 01:02:37,27.9,2.87,42,958,79.47
2024-09-05 01:02:38,29,2.87,44,958,79.47
2024-09-05 01:02:40,27.4,2.87,47,958,81.12
2024-09-05 01:02:41,29.7,2.87,48,958,78.09
2024-09-05 01:02:42,27.4,2.86,46,958,78.10
2024-09-05 01:02:44,27.9,2.86,42,958,79.73
2024-09-05 01:02:45,26.2,2.86,48,958,79.88
2024-09-05 01:02:46,28.6,2.86,46,958,81.52
2024-09-05 01:02:48,30.2,2.86,44,958,79.23
2024-09-05 01:02:49,26.2,2.86,46,958,76.63
2024-09-05 01:02:51,27.4,2.86,47,958,78.98
2024-09-05 01:02:52,27.9,2.87,48,958,79.82
2024-09-05 01:02:53,29,2.87,30,958,73.21
2024-09-05 01:02:55,25.8,2.87,43,958,79.02
2024-09-05 01:02:56,29,2.87,48,958,80.72
2024-09-05 01:02:58,26.7,2.87,46,184,77.81
2024-09-05 01:02:59,44.3,1.75,0,2,33.98
2024-09-05 01:03:00,28.6,1.94,0,2,26.51
2024-09-05 01:03:02,27,2.04,0,2,17.75
2024-09-05 01:03:03,26.7,2.66,16,376,30.24
2024-09-05 01:03:04,53.1,2.66,16,376,35.74
2024-09-05 01:03:06,27.9,2.67,16,376,35.77
2024-09-05 01:03:07,30.2,2.68,16,376,35.59
2024-09-05 01:03:09,29,2.68,15,376,35.53
2024-09-05 01:03:10,30.2,2.68,16,376,35.51
2024-09-05 01:03:11,26.2,2.68,16,376,35.53
2024-09-05 01:03:13,28.6,2.68,16,376,35.68
2024-09-05 01:03:14,27.4,2.68,15,376,35.27
2024-09-05 01:03:15,31.7,2.68,16,376,35.70
2024-09-05 01:03:17,27.4,2.69,15,376,35.32
2024-09-05 01:03:18,27.4,2.69,16,376,35.40
2024-09-05 01:03:19,28.6,2.67,16,376,35.17
2024-09-05 01:03:21,27.9,2.67,16,376,35.04
2024-09-05 01:03:22,27.4,2.67,16,376,34.75
2024-09-05 01:03:24,29.5,2.68,16,376,35.12
2024-09-05 01:03:25,28.6,2.68,15,376,35.22
2024-09-05 01:03:26,27.4,2.68,16,376,35.54
2024-09-05 01:03:28,27.4,2.68,17,376,35.43
2024-09-05 01:03:29,31.1,2.68,16,376,34.99
2024-09-05 01:03:30,28.6,2.68,15,376,35.05
2024-09-05 01:03:32,31.2,2.69,16,376,35.13
2024-09-05 01:03:33,26.2,2.69,17,376,35.25
2024-09-05 01:03:35,29.7,2.70,17,376,35.35
2024-09-05 01:03:36,28.6,2.70,16,376,34.99
2024-09-05 01:03:37,28.6,2.68,16,376,34.75
2024-09-05 01:03:39,29,2.68,14,376,34.32
2024-09-05 01:03:40,28.6,2.68,16,376,34.84
2024-09-05 01:03:41,29.7,2.70,16,376,35.12
2024-09-05 01:03:43,30.8,2.70,16,376,34.59
2024-09-05 01:03:44,27.4,2.70,16,376,34.92
2024-09-05 01:03:46,29.5,2.68,15,376,34.98
2024-09-05 01:03:47,100,1.67,7,2,33.10
2024-09-05 01:03:48,27.4,1.70,0,2,27.17
2024-09-05 01:03:50,26.2,1.91,0,2,20.17
2024-09-05 01:03:51,25,2.01,0,2,12.77
2024-09-05 01:03:52,30.2,2.27,2,154,14.06
2024-09-05 01:03:54,26.2,2.84,16,374,34.81
2024-09-05 01:03:55,27.4,2.86,17,374,35.40
2024-09-05 01:03:56,28.6,2.87,17,374,35.92
2024-09-05 01:03:58,27.4,2.87,17,376,35.65
2024-09-05 01:03:59,30.6,2.87,16,376,35.67
2024-09-05 01:04:01,28.6,2.87,16,376,35.88
2024-09-05 01:04:02,27.4,2.87,17,376,35.43
2024-09-05 01:04:03,30.2,2.87,17,376,36.01
2024-09-05 01:04:05,27.9,2.87,17,376,35.36
2024-09-05 01:04:06,28.6,2.86,16,376,35.49
2024-09-05 01:04:08,29.5,2.86,16,376,35.88
2024-09-05 01:04:09,30.2,2.87,17,376,35.56
2024-09-05 01:04:10,29,2.87,15,378,35.29
2024-09-05 01:04:12,26.2,2.86,16,378,35.06
2024-09-05 01:04:13,28.6,2.86,17,378,35.59
2024-09-05 01:04:14,28.6,2.86,17,378,35.85
2024-09-05 01:04:16,30.6,2.86,17,378,35.49
2024-09-05 01:04:17,27.4,2.86,17,378,35.73
2024-09-05 01:04:19,30.8,2.86,16,378,35.79
2024-09-05 01:04:20,28.6,2.87,17,378,35.95
2024-09-05 01:04:21,28.6,2.87,17,378,35.69
2024-09-05 01:04:23,28.6,2.87,18,378,35.67
2024-09-05 01:04:24,27.9,2.87,17,378,35.76
2024-09-05 01:04:25,27.9,2.87,17,378,35.81
2024-09-05 01:04:27,27.4,2.87,17,378,35.91
2024-09-05 01:04:28,27.4,2.88,16,378,35.61
2024-09-05 01:04:30,29,2.88,16,378,35.63
2024-09-05 01:04:31,26.2,2.88,18,378,35.80
2024-09-05 01:04:32,29.7,2.88,17,378,35.49
2024-09-05 01:04:34,28.6,2.88,17,378,35.48
2024-09-05 01:04:35,27.4,2.88,18,378,35.46
2024-09-05 01:04:36,27.4,2.88,17,378,35.28
2024-09-05 01:04:38,26.2,2.88,16,378,35.37
2024-09-05 01:04:39,30.2,2.88,15,378,35.02
2024-09-05 01:04:40,26.7,2.88,17,378,34.97
2024-09-05 01:04:42,26.2,2.88,17,378,35.32
2024-09-05 01:04:43,27.9,2.88,16,378,35.28
2024-09-05 01:04:45,26.2,2.88,17,378,35.76
2024-09-05 01:04:46,31.7,2.87,17,378,35.88
2024-09-05 01:04:47,31.2,2.87,16,378,35.51
2024-09-05 01:04:49,26.2,2.88,16,378,34.90
2024-09-05 01:04:50,27.4,2.88,17,378,35.26
2024-09-05 01:04:51,28.6,2.88,17,378,35.55
2024-09-05 01:04:53,27.4,2.88,17,378,35.28
2024-09-05 01:04:54,30.2,2.88,17,378,35.48
2024-09-05 01:04:56,29.7,2.88,18,378,35.42
2024-09-05 01:04:57,26.2,2.88,17,378,35.70
2024-09-05 01:04:58,24.6,2.88,17,378,35.60
2024-09-05 01:05:00,28.6,2.88,17,378,35.77
2024-09-05 01:05:01,52.5,2.88,16,378,35.66
2024-09-05 01:05:03,26.2,2.86,16,378,35.51
2024-09-05 01:05:04,27.4,2.86,17,378,35.67
2024-09-05 01:05:05,33.3,2.87,17,378,35.54
2024-09-05 01:05:07,29,2.87,17,378,35.68
2024-09-05 01:05:08,54.7,2.88,16,378,35.64
2024-09-05 01:05:09,27.9,2.87,17,378,35.66
2024-09-05 01:05:11,29,2.88,17,378,34.98
2024-09-05 01:05:12,26.2,2.88,17,378,35.50
2024-09-05 01:05:14,29,2.88,17,378,35.98
2024-09-05 01:05:15,32.8,2.88,17,378,35.47
2024-09-05 01:05:16,28.1,2.88,16,378,34.22
2024-09-05 01:05:18,29,2.88,18,378,35.77
2024-09-05 01:05:19,25.8,1.69,0,2,30.64
2024-09-05 01:05:20,28.6,1.90,0,2,26.20
2024-09-05 01:05:22,27.4,2.00,0,2,15.53
2024-09-05 01:05:23,29,2.19,0,130,12.47
2024-09-05 01:05:25,30.2,2.74,19,476,43.65
2024-09-05 01:05:26,29.5,2.75,21,476,38.94
2024-09-05 01:05:27,29.7,2.75,21,476,38.86
2024-09-05 01:05:29,26.2,2.75,20,476,38.74
2024-09-05 01:05:30,27.4,2.76,20,476,38.49
2024-09-05 01:05:31,29.7,2.76,20,476,38.46
2024-09-05 01:05:33,28.6,2.76,21,476,38.38
2024-09-05 01:05:34,31.2,2.75,21,476,38.67
2024-09-05 01:05:36,29,2.75,19,476,38.45
2024-09-05 01:05:37,25.4,2.75,22,476,38.39
2024-09-05 01:05:38,28.6,2.74,20,476,38.53
2024-09-05 01:05:40,33.3,2.76,22,476,39.07
2024-09-05 01:05:41,30.6,2.74,21,476,38.02
2024-09-05 01:05:42,29.7,2.74,22,476,38.85
2024-09-05 01:05:44,27.4,2.75,21,476,38.77
2024-09-05 01:05:45,27.9,2.76,21,476,38.66
2024-09-05 01:05:47,27.9,2.76,20,476,38.75
2024-09-05 01:05:48,27.9,2.74,20,476,38.79
2024-09-05 01:05:49,29,2.74,21,476,39.23
2024-09-05 01:05:51,28.6,2.74,21,476,38.76
2024-09-05 01:05:52,29.7,2.75,21,476,38.94
2024-09-05 01:05:53,27.9,2.75,22,476,39.12
2024-09-05 01:05:55,27.4,2.76,21,476,38.63
2024-09-05 01:05:56,27.9,2.76,20,476,38.85
2024-09-05 01:05:58,26.2,2.76,22,476,38.85
2024-09-05 01:05:59,27.4,2.76,22,476,39.31
2024-09-05 01:06:00,28.6,2.75,20,476,38.40
2024-09-05 01:06:02,26.2,2.75,22,476,38.41
2024-09-05 01:06:03,27.4,2.75,21,476,38.77
2024-09-05 01:06:04,26.2,2.75,20,476,38.31
2024-09-05 01:06:06,29,2.75,21,476,39.13
2024-09-05 01:06:07,27.4,2.75,21,476,37.94
2024-09-05 01:06:09,28.6,2.76,21,476,38.56
2024-09-05 01:06:10,28.6,2.76,21,476,38.86
2024-09-05 01:06:11,31.7,2.76,21,476,38.70
2024-09-05 01:06:13,28.6,2.76,22,476,38.74
2024-09-05 01:06:14,27.4,2.75,21,476,38.54
2024-09-05 01:06:15,28.6,2.76,20,476,38.62
2024-09-05 01:06:17,27,2.76,20,476,38.43
2024-09-05 01:06:18,28.6,2.74,21,476,38.69
2024-09-05 01:06:20,26.2,2.75,20,476,38.67
2024-09-05 01:06:21,27.4,2.75,22,476,38.68
2024-09-05 01:06:22,27.4,2.76,21,476,38.89
2024-09-05 01:06:24,27.4,2.76,22,476,38.73
2024-09-05 01:06:25,27.4,2.76,22,476,39.06
2024-09-05 01:06:26,28.6,2.76,21,476,38.92
2024-09-05 01:06:28,29,2.76,21,476,38.47
2024-09-05 01:06:29,27.4,2.76,21,476,38.52
2024-09-05 01:06:31,26.2,2.76,22,476,38.19
2024-09-05 01:06:32,28.6,2.76,22,476,38.06
2024-09-05 01:06:33,27.4,2.76,22,476,38.92
2024-09-05 01:06:35,28.1,2.75,21,476,38.98
2024-09-05 01:06:36,29.7,2.76,21,476,38.49
2024-09-05 01:06:38,27.9,2.75,21,476,38.74
2024-09-05 01:06:39,28.6,2.75,22,476,38.87
2024-09-05 01:06:40,26.2,2.75,21,476,38.87
2024-09-05 01:06:42,27.9,2.76,21,476,38.58
2024-09-05 01:06:43,30.2,2.76,21,476,38.48
2024-09-05 01:06:44,29,2.76,21,476,38.19
2024-09-05 01:06:46,28.6,2.75,21,476,38.72
2024-09-05 01:06:47,26.7,2.76,21,476,38.68
2024-09-05 01:06:49,28.6,2.76,21,476,38.67
2024-09-05 01:06:50,34.9,2.76,22,476,38.60
2024-09-05 01:06:51,28.6,2.76,22,476,38.62
2024-09-05 01:06:53,29,2.74,21,476,38.44
2024-09-05 01:06:54,27.9,2.75,20,476,38.39
