Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 22:24:06,27.4,3.04,3,369,27.13
2024-09-04 22:24:07,27.9,3.04,4,369,27.38
2024-09-04 22:24:08,29,3.05,4,369,27.54
2024-09-04 22:24:10,27.4,3.07,4,369,27.40
2024-09-04 22:24:11,4.8,2.28,2,166,27.23
2024-09-04 22:24:12,24.6,2.32,0,166,26.51
2024-09-04 22:24:14,26.2,2.51,0,166,16.35
2024-09-04 22:24:15,29,2.61,0,166,10.72
2024-09-04 22:24:17,27.4,3.04,3,349,18.19
2024-09-04 22:24:18,29,3.04,4,349,27.97
2024-09-04 22:24:19,29,3.05,4,349,27.79
2024-09-04 22:24:21,27.4,3.07,4,349,28.15
2024-09-04 22:24:22,27.4,3.06,4,349,28.06
2024-09-04 22:24:23,6.2,2.28,2,166,27.67
2024-09-04 22:24:25,26.2,2.36,0,166,26.76
2024-09-04 22:24:26,29.5,2.54,0,166,18.53
2024-09-04 22:24:28,23.7,2.65,0,180,10.84
2024-09-04 22:24:29,29.7,3.17,6,349,27.78
2024-09-04 22:24:30,30,3.18,5,349,28.43
2024-09-04 22:24:32,29,3.20,5,349,28.16
2024-09-04 22:24:33,28.6,3.20,5,349,28.34
2024-09-04 22:24:35,30.6,3.20,5,349,28.40
2024-09-04 22:24:36,27.4,2.31,0,166,27.27
2024-09-04 22:24:37,26.2,2.48,0,166,22.53
2024-09-04 22:24:39,26.2,2.59,0,166,16.71
2024-09-04 22:24:40,28.6,2.76,2,291,13.75
2024-09-04 22:24:41,27.9,3.16,5,369,27.48
2024-09-04 22:24:43,26.2,3.17,5,369,27.80
2024-09-04 22:24:44,27.4,3.18,5,369,27.73
2024-09-04 22:24:46,29.5,3.18,5,369,27.84
2024-09-04 22:24:47,27.9,3.18,5,369,27.85
2024-09-04 22:24:48,30.6,3.18,5,369,27.86
2024-09-04 22:24:50,29.5,3.18,5,369,27.92
2024-09-04 22:24:51,30.2,3.18,5,369,27.87
2024-09-04 22:24:52,30.6,3.18,5,329,28.04
2024-09-04 22:24:54,27.4,2.34,0,166,27.02
2024-09-04 22:24:55,27.4,2.52,0,166,21.68
2024-09-04 22:24:56,25.8,2.64,0,166,10.83
2024-09-04 22:24:58,28.6,3.17,5,369,29.06
2024-09-04 22:24:59,31.2,3.18,5,369,28.73
2024-09-04 22:25:01,29,3.19,3,369,27.51
2024-09-04 22:25:02,30.2,3.20,5,369,27.53
2024-09-04 22:25:03,32.3,3.20,5,369,27.52
2024-09-04 22:25:05,28.6,3.20,5,369,27.65
2024-09-04 22:25:06,27.9,3.20,5,369,27.66
2024-09-04 22:25:07,27.4,3.21,5,369,27.58
2024-09-04 22:25:09,30.2,3.21,5,369,27.59
2024-09-04 22:25:10,30.6,3.21,5,369,27.36
2024-09-04 22:25:12,46.7,2.95,3,188,27.30
2024-09-04 22:25:13,56.5,2.31,3,188,27.26
2024-09-04 22:25:14,37.7,2.28,3,188,27.23
2024-09-04 22:25:16,37.7,2.28,3,188,27.19
2024-09-04 22:25:17,41.5,2.28,4,188,27.18
2024-09-04 22:25:18,39.7,2.28,4,188,27.40
2024-09-04 22:25:20,38.7,2.27,4,188,27.33
2024-09-04 22:25:21,37.7,2.27,4,188,27.36
2024-09-04 22:25:22,41.3,2.28,4,188,27.35
2024-09-04 22:25:24,27.4,2.30,0,166,26.38
2024-09-04 22:25:25,27.4,2.52,0,166,26.25
2024-09-04 22:25:27,26.2,2.62,0,166,26.32
2024-09-04 22:25:28,29,3.06,1,369,26.69
2024-09-04 22:25:29,29,3.19,5,369,27.84
2024-09-04 22:25:31,30.6,3.19,5,369,27.86
2024-09-04 22:25:32,27.4,3.20,5,369,27.80
2024-09-04 22:25:33,25,3.18,5,369,27.73
2024-09-04 22:25:35,25.8,2.29,0,166,27.39
2024-09-04 22:25:36,26.6,2.47,0,166,26.72
2024-09-04 22:25:37,27.9,2.58,0,166,26.28
2024-09-04 22:25:39,29,2.77,2,291,26.50
2024-09-04 22:25:40,30.2,3.06,4,349,27.57
2024-09-04 22:25:42,29,3.07,4,349,27.57
2024-09-04 22:25:43,29,3.07,4,349,27.33
2024-09-04 22:25:44,29,3.08,4,349,27.43
2024-09-04 22:25:46,29,3.08,4,349,27.54
2024-09-04 22:25:47,30.2,3.09,4,349,27.46
2024-09-04 22:25:48,29,3.08,4,349,27.44
2024-09-04 22:25:50,26.2,2.29,0,166,26.70
2024-09-04 22:25:51,24.6,2.45,0,166,18.39
2024-09-04 22:25:53,26.2,2.58,0,166,14.26
2024-09-04 22:25:54,26.2,2.74,2,291,13.74
2024-09-04 22:25:55,26.2,3.15,4,349,32.49
2024-09-04 22:25:57,28.6,3.17,5,349,28.09
2024-09-04 22:25:58,30.6,3.18,5,349,29.44
2024-09-04 22:25:59,31.1,3.19,4,349,28.13
