Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 21:05:30,3.2,2.77,0,168,8.60
2024-09-04 21:05:31,3.2,2.77,0,168,8.63
2024-09-04 21:05:32,6.3,2.77,0,168,8.67
2024-09-04 21:05:34,6.2,2.77,0,168,8.70
2024-09-04 21:05:35,3.2,2.77,0,168,8.70
2024-09-04 21:05:36,4.8,2.77,0,168,8.64
2024-09-04 21:05:38,3.2,2.77,0,168,8.61
2024-09-04 21:05:39,1.6,2.77,0,168,8.71
2024-09-04 21:05:41,6.2,2.77,0,168,8.68
2024-09-04 21:05:42,9.7,2.77,0,168,8.67
2024-09-04 21:05:43,6.2,2.77,0,168,8.62
2024-09-04 21:05:45,1.6,2.77,0,168,8.64
2024-09-04 21:05:46,3.2,2.77,0,168,8.68
2024-09-04 21:05:47,3.2,2.77,0,168,8.63
2024-09-04 21:05:49,4.8,2.77,0,168,8.61
2024-09-04 21:05:50,3.2,2.77,0,168,8.71
2024-09-04 21:05:52,1.6,2.77,0,168,8.68
2024-09-04 21:05:53,3.2,2.77,0,168,8.62
2024-09-04 21:05:54,3.3,2.77,0,168,8.53
2024-09-04 21:05:56,6.3,2.77,0,168,8.56
2024-09-04 21:05:57,3.2,2.77,0,168,8.57
2024-09-04 21:05:58,1.6,2.77,0,168,8.60
2024-09-04 21:06:00,4.7,2.76,0,168,8.61
2024-09-04 21:06:01,4.8,2.77,0,168,8.53
2024-09-04 21:06:03,3.2,2.77,0,168,8.51
2024-09-04 21:06:04,3.2,2.77,0,168,8.49
2024-09-04 21:06:05,100,2.77,0,168,8.48
2024-09-04 21:06:07,3.2,2.77,0,168,8.47
2024-09-04 21:06:08,3.2,2.77,0,168,8.46
2024-09-04 21:06:09,4.9,2.75,0,168,8.56
2024-09-04 21:06:11,6.2,2.76,0,168,8.50
2024-09-04 21:06:12,3.3,2.77,0,168,8.44
2024-09-04 21:06:14,3.2,2.77,0,168,8.41
2024-09-04 21:06:15,3.2,2.77,0,168,8.49
2024-09-04 21:06:16,3.2,2.77,0,168,8.50
2024-09-04 21:06:18,1.6,2.77,0,168,8.57
2024-09-04 21:06:19,3.3,2.77,0,168,8.60
2024-09-04 21:06:20,1.6,2.77,0,168,8.56
2024-09-04 21:06:22,1.6,2.77,0,168,8.56
2024-09-04 21:06:23,3.2,2.77,0,168,8.61
2024-09-04 21:06:24,1.6,2.77,0,168,8.61
2024-09-04 21:06:26,4.8,2.77,0,168,8.66
2024-09-04 21:06:27,6.2,2.77,0,168,8.59
2024-09-04 21:06:29,1.6,2.77,0,168,8.60
2024-09-04 21:06:30,3.2,2.77,0,168,8.53
2024-09-04 21:06:31,4.8,2.77,0,168,8.55
2024-09-04 21:06:33,6.2,2.77,0,168,8.55
2024-09-04 21:06:34,3.2,2.77,0,168,8.57
2024-09-04 21:06:36,3.2,2.77,0,168,8.55
2024-09-04 21:06:37,4.8,2.77,0,168,8.55
2024-09-04 21:06:38,6.3,2.77,0,168,8.59
2024-09-04 21:06:40,1.6,2.77,0,168,8.57
2024-09-04 21:06:41,3.2,2.77,0,168,8.63
2024-09-04 21:06:42,3.2,2.77,0,168,8.62
2024-09-04 21:06:44,4.7,2.77,0,168,8.62
2024-09-04 21:06:45,3.2,2.77,0,168,8.64
2024-09-04 21:06:46,1.6,2.77,0,168,8.64
2024-09-04 21:06:48,1.6,2.77,0,168,8.63
2024-09-04 21:06:49,4.9,2.77,0,168,8.69
2024-09-04 21:06:51,11.1,2.77,0,168,8.70
2024-09-04 21:06:52,4.8,2.77,0,168,8.75
2024-09-04 21:06:53,7.8,2.77,0,168,8.73
2024-09-04 21:06:55,1.6,2.77,0,168,8.72
2024-09-04 21:06:56,4.7,2.77,0,168,8.71
2024-09-04 21:06:58,4.8,2.77,0,168,8.72
2024-09-04 21:06:59,6.2,2.77,0,168,8.68
2024-09-04 21:07:00,1.6,2.77,0,168,8.69
2024-09-04 21:07:02,3.2,2.77,0,168,8.64
2024-09-04 21:07:03,100,2.77,0,168,8.68
2024-09-04 21:07:04,6.2,2.75,0,168,8.70
2024-09-04 21:07:06,7.6,2.75,0,168,8.70
2024-09-04 21:07:07,3.2,2.75,0,168,8.63
2024-09-04 21:07:09,3.2,2.75,0,168,8.61
2024-09-04 21:07:10,4.8,2.76,0,168,8.64
2024-09-04 21:07:11,3.3,2.76,0,168,8.59
2024-09-04 21:07:13,1.6,2.76,0,168,8.54
2024-09-04 21:07:14,3.3,2.77,0,168,8.66
2024-09-04 21:07:15,1.7,2.77,0,168,8.65
2024-09-04 21:07:17,3.2,2.77,0,168,8.64
2024-09-04 21:07:18,4.8,2.77,0,168,8.52
2024-09-04 21:07:20,9.4,2.77,0,168,8.52
2024-09-04 21:07:21,1.6,2.77,0,168,8.56
2024-09-04 21:07:22,3.2,2.77,0,168,8.69
2024-09-04 21:07:24,4.8,2.77,0,168,8.62
2024-09-04 21:07:25,3.2,2.77,0,168,8.54
2024-09-04 21:07:26,4.8,2.77,0,168,8.56
2024-09-04 21:07:28,4.8,2.77,0,168,8.56
2024-09-04 21:07:29,6.2,2.77,0,168,8.59
2024-09-04 21:07:31,1.6,2.77,0,168,8.60
2024-09-04 21:07:32,4.7,2.77,0,168,8.60
2024-09-04 21:07:33,3.3,2.77,0,168,8.64
2024-09-04 21:07:35,1.6,2.77,0,168,8.66
2024-09-04 21:07:36,3.2,2.77,0,168,8.53
2024-09-04 21:07:37,6.3,2.77,0,168,8.52
2024-09-04 21:07:39,1.6,2.77,0,168,8.67
2024-09-04 21:07:40,3.2,2.77,0,168,8.67
2024-09-04 21:07:42,4.8,2.77,0,168,8.72
2024-09-04 21:07:43,3.2,2.77,0,168,8.72
